cik,company_name,ticker,sic_code,year,filing_date,section,sentence,state
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_1A,We are subject to extensive environmental laws and regulations that may result in significant compliance costs and liabilities.,NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_1A,"We maintain environmental reserves for remediation obligations, but actual costs may exceed reserved amounts.",NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_1A,Environmental compliance costs have averaged approximately $50 million annually over the past three years.,NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_1A,Our greenhouse gas emissions are subject to mandatory reporting requirements and potential future carbon pricing regulations.,NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_1A,Climate change legislation and regulations could impose significant costs on our operations and reduce demand for our products.,NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,Sustainability initiatives generated operational cost savings of $12 million during the year.,NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,"Our facilities reported total Toxic Release Inventory emissions of 12,500 tons for the year.",NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,Our water usage decreased by 8% through conservation initiatives and process improvements.,NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,We settled an enforcement action with the EPA for $2.3 million related to Clean Water Act violations.,NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,"During the fiscal year, we invested $85 million in environmental compliance and pollution control equipment.",NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,Sustainability initiatives generated operational cost savings of $12 million during the year.,NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,"Our facilities reported total Toxic Release Inventory emissions of 12,500 tons for the year.",NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,We have implemented enhanced monitoring systems to ensure compliance with air quality permits.,NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,"Our facilities reported total Toxic Release Inventory emissions of 12,500 tons for the year.",NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,Third-party environmental audits identified no material compliance gaps at our major facilities.,NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,We maintain insurance coverage for certain environmental liabilities subject to policy limits and deductibles.,NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,Remediation activities are ongoing at five sites with expected completion dates ranging from 2024 to 2028.,NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,"During the fiscal year, we invested $85 million in environmental compliance and pollution control equipment.",NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,We received a Notice of Violation from the EPA regarding air quality standards at our Texas facility.,NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,Our water usage decreased by 8% through conservation initiatives and process improvements.,NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,Remediation activities are ongoing at five sites with expected completion dates ranging from 2024 to 2028.,NC
0000915913,Albemarle Corporation,ALBE,2819,2020,2020-02-20,section_7,Third-party environmental audits identified no material compliance gaps at our major facilities.,NC
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_1A,Failure to comply with environmental regulations could result in civil or criminal penalties and plant shutdowns.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_1A,Failure to comply with environmental regulations could result in civil or criminal penalties and plant shutdowns.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_1A,We face potential liability for environmental contamination at current and former operating sites.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_1A,We face potential liability for environmental contamination at current and former operating sites.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_1A,The EPA has identified several of our facilities as potentially responsible parties under CERCLA for hazardous waste cleanup.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_1A,Our operations are subject to the Clean Air Act and we have incurred substantial capital expenditures to comply with emissions standards.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_1A,We are subject to extensive environmental laws and regulations that may result in significant compliance costs and liabilities.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_1A,Environmental compliance costs have averaged approximately $50 million annually over the past three years.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_1A,We are subject to extensive environmental laws and regulations that may result in significant compliance costs and liabilities.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_1A,We may be required to obtain or renew environmental permits which could be denied or conditioned in ways that increase costs.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_1A,Environmental compliance costs have averaged approximately $50 million annually over the past three years.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_1A,The transition to a lower-carbon economy could reduce demand for our fossil fuel-related products and services.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,"During the fiscal year, we invested $85 million in environmental compliance and pollution control equipment.",PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,"During the fiscal year, we invested $85 million in environmental compliance and pollution control equipment.",PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,"Our environmental liabilities totaled $125 million as of year-end, primarily for site remediation.",PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,We have implemented enhanced monitoring systems to ensure compliance with air quality permits.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,Sustainability initiatives generated operational cost savings of $12 million during the year.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,We are working cooperatively with regulatory agencies to address outstanding compliance issues.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,We are working cooperatively with regulatory agencies to address outstanding compliance issues.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,We received a Notice of Violation from the EPA regarding air quality standards at our Texas facility.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,"During the fiscal year, we invested $85 million in environmental compliance and pollution control equipment.",PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,"Our environmental liabilities totaled $125 million as of year-end, primarily for site remediation.",PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,Our water usage decreased by 8% through conservation initiatives and process improvements.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,We are working cooperatively with regulatory agencies to address outstanding compliance issues.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,"Our environmental liabilities totaled $125 million as of year-end, primarily for site remediation.",PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,We achieved a 15% reduction in greenhouse gas emissions compared to the prior year baseline.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,We maintain insurance coverage for certain environmental liabilities subject to policy limits and deductibles.,PA
0000079879,PPG Industries Inc,PPG,2851,2015,2015-04-12,section_7,We have implemented enhanced monitoring systems to ensure compliance with air quality permits.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_1A,Climate change legislation and regulations could impose significant costs on our operations and reduce demand for our products.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_1A,The transition to a lower-carbon economy could reduce demand for our fossil fuel-related products and services.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_1A,We have been named as a defendant in lawsuits alleging violations of environmental laws.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_1A,We face potential liability for environmental contamination at current and former operating sites.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_1A,Our greenhouse gas emissions are subject to mandatory reporting requirements and potential future carbon pricing regulations.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_1A,Climate-related physical risks such as extreme weather events could disrupt our operations and supply chains.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_1A,The transition to a lower-carbon economy could reduce demand for our fossil fuel-related products and services.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_1A,Our operations are subject to the Clean Air Act and we have incurred substantial capital expenditures to comply with emissions standards.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_1A,Failure to comply with environmental regulations could result in civil or criminal penalties and plant shutdowns.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_1A,"We maintain environmental reserves for remediation obligations, but actual costs may exceed reserved amounts.",PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_1A,We are subject to extensive environmental laws and regulations that may result in significant compliance costs and liabilities.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_1A,We are subject to extensive environmental laws and regulations that may result in significant compliance costs and liabilities.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_1A,Our greenhouse gas emissions are subject to mandatory reporting requirements and potential future carbon pricing regulations.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_7,"During the fiscal year, we invested $85 million in environmental compliance and pollution control equipment.",PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_7,Our water usage decreased by 8% through conservation initiatives and process improvements.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_7,We settled an enforcement action with the EPA for $2.3 million related to Clean Water Act violations.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_7,We achieved a 15% reduction in greenhouse gas emissions compared to the prior year baseline.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_7,Third-party environmental audits identified no material compliance gaps at our major facilities.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_7,We maintain insurance coverage for certain environmental liabilities subject to policy limits and deductibles.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_7,"Our environmental liabilities totaled $125 million as of year-end, primarily for site remediation.",PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_7,"Our environmental liabilities totaled $125 million as of year-end, primarily for site remediation.",PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_7,We are transitioning our energy sourcing toward renewable sources with a goal of 40% by 2030.,PA
0000079879,PPG Industries Inc,PPG,2851,2016,2016-03-03,section_7,Our water usage decreased by 8% through conservation initiatives and process improvements.,PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_1A,"We maintain environmental reserves for remediation obligations, but actual costs may exceed reserved amounts.",PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_1A,We face potential liability for environmental contamination at current and former operating sites.,PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_1A,Environmental compliance costs have averaged approximately $50 million annually over the past three years.,PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_1A,We face potential liability for environmental contamination at current and former operating sites.,PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_1A,We may be required to obtain or renew environmental permits which could be denied or conditioned in ways that increase costs.,PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_1A,We have been named as a defendant in lawsuits alleging violations of environmental laws.,PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_1A,Climate change legislation and regulations could impose significant costs on our operations and reduce demand for our products.,PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_1A,Our greenhouse gas emissions are subject to mandatory reporting requirements and potential future carbon pricing regulations.,PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_1A,Failure to comply with environmental regulations could result in civil or criminal penalties and plant shutdowns.,PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_7,Remediation activities are ongoing at five sites with expected completion dates ranging from 2024 to 2028.,PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_7,We achieved a 15% reduction in greenhouse gas emissions compared to the prior year baseline.,PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_7,"Our facilities reported total Toxic Release Inventory emissions of 12,500 tons for the year.",PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_7,We maintain insurance coverage for certain environmental liabilities subject to policy limits and deductibles.,PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_7,We achieved a 15% reduction in greenhouse gas emissions compared to the prior year baseline.,PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_7,"Our facilities reported total Toxic Release Inventory emissions of 12,500 tons for the year.",PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_7,"Our environmental liabilities totaled $125 million as of year-end, primarily for site remediation.",PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_7,We received a Notice of Violation from the EPA regarding air quality standards at our Texas facility.,PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_7,"Our facilities reported total Toxic Release Inventory emissions of 12,500 tons for the year.",PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_7,"Our environmental liabilities totaled $125 million as of year-end, primarily for site remediation.",PA
0000079879,PPG Industries Inc,PPG,2851,2017,2017-03-13,section_7,"Our environmental liabilities totaled $125 million as of year-end, primarily for site remediation.",PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_1A,We are subject to extensive environmental laws and regulations that may result in significant compliance costs and liabilities.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_1A,We are subject to extensive environmental laws and regulations that may result in significant compliance costs and liabilities.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_1A,We may be required to obtain or renew environmental permits which could be denied or conditioned in ways that increase costs.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_1A,We are implementing initiatives to reduce our environmental footprint including renewable energy investments and emissions reductions.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_1A,The EPA has identified several of our facilities as potentially responsible parties under CERCLA for hazardous waste cleanup.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_1A,Climate-related physical risks such as extreme weather events could disrupt our operations and supply chains.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_1A,The EPA has identified several of our facilities as potentially responsible parties under CERCLA for hazardous waste cleanup.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_1A,Climate-related physical risks such as extreme weather events could disrupt our operations and supply chains.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_1A,We may be required to obtain or renew environmental permits which could be denied or conditioned in ways that increase costs.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_1A,We are subject to extensive environmental laws and regulations that may result in significant compliance costs and liabilities.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_1A,Failure to comply with environmental regulations could result in civil or criminal penalties and plant shutdowns.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_7,Remediation activities are ongoing at five sites with expected completion dates ranging from 2024 to 2028.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_7,We are transitioning our energy sourcing toward renewable sources with a goal of 40% by 2030.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_7,We maintain insurance coverage for certain environmental liabilities subject to policy limits and deductibles.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_7,We settled an enforcement action with the EPA for $2.3 million related to Clean Water Act violations.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_7,We achieved a 15% reduction in greenhouse gas emissions compared to the prior year baseline.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_7,Our water usage decreased by 8% through conservation initiatives and process improvements.,PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_7,"During the fiscal year, we invested $85 million in environmental compliance and pollution control equipment.",PA
0000079879,PPG Industries Inc,PPG,2851,2018,2018-04-11,section_7,We maintain insurance coverage for certain environmental liabilities subject to policy limits and deductibles.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_1A,Our operations are subject to the Clean Air Act and we have incurred substantial capital expenditures to comply with emissions standards.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_1A,Failure to comply with environmental regulations could result in civil or criminal penalties and plant shutdowns.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_1A,The EPA has identified several of our facilities as potentially responsible parties under CERCLA for hazardous waste cleanup.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_1A,Climate-related physical risks such as extreme weather events could disrupt our operations and supply chains.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_1A,Climate change legislation and regulations could impose significant costs on our operations and reduce demand for our products.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_1A,We are implementing initiatives to reduce our environmental footprint including renewable energy investments and emissions reductions.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_1A,Environmental compliance costs have averaged approximately $50 million annually over the past three years.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_1A,We have been named as a defendant in lawsuits alleging violations of environmental laws.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_7,"During the fiscal year, we invested $85 million in environmental compliance and pollution control equipment.",PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_7,Third-party environmental audits identified no material compliance gaps at our major facilities.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_7,We are working cooperatively with regulatory agencies to address outstanding compliance issues.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_7,We settled an enforcement action with the EPA for $2.3 million related to Clean Water Act violations.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_7,"Our facilities reported total Toxic Release Inventory emissions of 12,500 tons for the year.",PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_7,Sustainability initiatives generated operational cost savings of $12 million during the year.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_7,"Our facilities reported total Toxic Release Inventory emissions of 12,500 tons for the year.",PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_7,We maintain insurance coverage for certain environmental liabilities subject to policy limits and deductibles.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_7,"Our facilities reported total Toxic Release Inventory emissions of 12,500 tons for the year.",PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_7,"Our environmental liabilities totaled $125 million as of year-end, primarily for site remediation.",PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_7,We settled an enforcement action with the EPA for $2.3 million related to Clean Water Act violations.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_7,Third-party environmental audits identified no material compliance gaps at our major facilities.,PA
0000079879,PPG Industries Inc,PPG,2851,2019,2019-03-20,section_7,We achieved a 15% reduction in greenhouse gas emissions compared to the prior year baseline.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_1A,Our greenhouse gas emissions are subject to mandatory reporting requirements and potential future carbon pricing regulations.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_1A,Climate change legislation and regulations could impose significant costs on our operations and reduce demand for our products.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_1A,Environmental compliance costs have averaged approximately $50 million annually over the past three years.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_1A,"Stricter environmental regulations regarding air emissions, water discharges, and waste disposal could increase our operating costs.",PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_1A,"We maintain environmental reserves for remediation obligations, but actual costs may exceed reserved amounts.",PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_1A,"We maintain environmental reserves for remediation obligations, but actual costs may exceed reserved amounts.",PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_1A,Our greenhouse gas emissions are subject to mandatory reporting requirements and potential future carbon pricing regulations.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_1A,"Stricter environmental regulations regarding air emissions, water discharges, and waste disposal could increase our operating costs.",PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_1A,We are implementing initiatives to reduce our environmental footprint including renewable energy investments and emissions reductions.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_1A,The transition to a lower-carbon economy could reduce demand for our fossil fuel-related products and services.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_1A,"Stricter environmental regulations regarding air emissions, water discharges, and waste disposal could increase our operating costs.",PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_1A,We are subject to extensive environmental laws and regulations that may result in significant compliance costs and liabilities.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_7,We settled an enforcement action with the EPA for $2.3 million related to Clean Water Act violations.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_7,We have implemented enhanced monitoring systems to ensure compliance with air quality permits.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_7,We are transitioning our energy sourcing toward renewable sources with a goal of 40% by 2030.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_7,We maintain insurance coverage for certain environmental liabilities subject to policy limits and deductibles.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_7,Remediation activities are ongoing at five sites with expected completion dates ranging from 2024 to 2028.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_7,We received a Notice of Violation from the EPA regarding air quality standards at our Texas facility.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_7,We have implemented enhanced monitoring systems to ensure compliance with air quality permits.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_7,We are working cooperatively with regulatory agencies to address outstanding compliance issues.,PA
0000079879,PPG Industries Inc,PPG,2851,2020,2020-02-19,section_7,Remediation activities are ongoing at five sites with expected completion dates ranging from 2024 to 2028.,PA
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_1A,We are subject to extensive environmental laws and regulations that may result in significant compliance costs and liabilities.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_1A,We may be required to obtain or renew environmental permits which could be denied or conditioned in ways that increase costs.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_1A,We have been named as a defendant in lawsuits alleging violations of environmental laws.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_1A,Climate-related physical risks such as extreme weather events could disrupt our operations and supply chains.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_1A,Our operations are subject to the Clean Air Act and we have incurred substantial capital expenditures to comply with emissions standards.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_1A,"Stricter environmental regulations regarding air emissions, water discharges, and waste disposal could increase our operating costs.",OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_1A,Climate change legislation and regulations could impose significant costs on our operations and reduce demand for our products.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_1A,"We maintain environmental reserves for remediation obligations, but actual costs may exceed reserved amounts.",OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_1A,Our operations are subject to the Clean Air Act and we have incurred substantial capital expenditures to comply with emissions standards.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_1A,Climate change legislation and regulations could impose significant costs on our operations and reduce demand for our products.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_7,We achieved a 15% reduction in greenhouse gas emissions compared to the prior year baseline.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_7,We have implemented enhanced monitoring systems to ensure compliance with air quality permits.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_7,We settled an enforcement action with the EPA for $2.3 million related to Clean Water Act violations.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_7,We settled an enforcement action with the EPA for $2.3 million related to Clean Water Act violations.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_7,We have implemented enhanced monitoring systems to ensure compliance with air quality permits.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_7,Our water usage decreased by 8% through conservation initiatives and process improvements.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_7,"Our facilities reported total Toxic Release Inventory emissions of 12,500 tons for the year.",OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_7,"Our facilities reported total Toxic Release Inventory emissions of 12,500 tons for the year.",OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_7,Our water usage decreased by 8% through conservation initiatives and process improvements.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_7,Third-party environmental audits identified no material compliance gaps at our major facilities.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_7,Sustainability initiatives generated operational cost savings of $12 million during the year.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_7,We settled an enforcement action with the EPA for $2.3 million related to Clean Water Act violations.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2015,2015-03-19,section_7,We are working cooperatively with regulatory agencies to address outstanding compliance issues.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2016,2016-03-11,section_1A,We face potential liability for environmental contamination at current and former operating sites.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2016,2016-03-11,section_1A,We may be required to obtain or renew environmental permits which could be denied or conditioned in ways that increase costs.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2016,2016-03-11,section_1A,Our operations are subject to the Clean Air Act and we have incurred substantial capital expenditures to comply with emissions standards.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2016,2016-03-11,section_1A,We face potential liability for environmental contamination at current and former operating sites.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2016,2016-03-11,section_1A,Our operations are subject to the Clean Air Act and we have incurred substantial capital expenditures to comply with emissions standards.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2016,2016-03-11,section_1A,Environmental compliance costs have averaged approximately $50 million annually over the past three years.,OH
0000089800,Sherwin-Williams Company,SHER,2851,2016,2016-03-11,section_1A,Climate change legislation and regulations could impose significant costs on our operations and reduce demand for our products.,OH
